latitud,longitud,region,periodo,periodo_date
-34.5805999,-58.5808799,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.644048,-58.8034317,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6385397087,-58.8652610779,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6103013918,-58.9505415323,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6471808,-58.5810857,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6060606,-58.5674007,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65944,-58.725514,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.641257,-58.5407978,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64633179,-58.62495422,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6078103,-58.5534944,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6237524,-58.7889658,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6336907,-58.6651847,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6428656,-58.5598177,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6447865,-58.6135791,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6390655,-58.6392901,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6416908,-58.5328006,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6087628,-58.9486103,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6840755258,-58.527109623,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6036968,-58.5492845,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64739227,-58.62379074,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.63626099,-58.62530136,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.63456345,-58.68093491,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6406598,-58.6282692,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6988887,-58.565785,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6834439051,-58.5075420272,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6981968,-58.6696624,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6668338,-58.5460216,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6770827,-58.6865284,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6625964,-58.5372718,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6235351996,-58.7883886547,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.605972,-58.5630859,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.605444,-58.560317,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6513833,-58.6237944,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6415338331,-58.6627295963,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6439978,-58.5662883,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6524691,-58.6397459,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6518071,-58.6421376,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6789163166,-58.5270694497,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.634107,-58.7850178,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64295578,-58.79018784,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.602968,-58.529557,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.7124492,-58.5828546,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6078511,-58.5606443,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5999818,-58.5331255,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6441347,-58.5632345,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6541222,-58.811614,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6541222,-58.811614,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6466785539,-58.5955691836,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6849941,-58.496975,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.643769,-58.565964,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6540059,-58.638043,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6056869,-58.5696708,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65742493,-58.62150574,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6879378,-58.5915257,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6440676,-58.5956428,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5749595,-58.6083624,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6497386,-58.5687133,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6450979,-58.5800885,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6539036,-58.6271615,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6719292,-58.5938156,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6511181,-58.6286096,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5751689,-58.5906487,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5911618,-58.5709535,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6882655282,-58.6909279213,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64439011,-58.61418533,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6160367,-58.9477799,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64639282,-58.5888176,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6834288,-58.5572455,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6152334134,-58.9543180826,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6029867356,-58.5309301745,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65742493,-58.62150574,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6315079,-58.7787525,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64041901,-58.78883743,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6464136,-58.5648725,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.639338,-58.6461798,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6955214,-58.5410818,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.579207,-58.5913858,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6069988315,-58.9477949502,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6480098,-58.6109071,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6070167,-58.9525098,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6422859,-58.5575046,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65380859,-58.79179382,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6513356,-58.7174811,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6830884,-58.5614118,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.66326904,-58.54270935,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6419791739,-58.565754981,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6430524,-58.6719341,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65155792,-58.61615372,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.642414,-58.5417705,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6761431,-58.7258389,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.670952,-58.67627,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6441958,-58.5563434,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6296336502,-58.649164874,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6466785539,-58.5955691836,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6853191,-58.723899,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6541184,-58.6394981,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6866608,-58.4941874,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6936770126,-58.5439194229,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.7346701,-58.6000494,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.7346701,-58.6000494,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64819717,-58.61214828,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6765248,-58.5336736,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.66749954,-58.57512665,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6041479,-58.5595732,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5691661,-58.5937732,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6441818,-58.5511222,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6121787,-58.9523228,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.597636,-58.553865,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.60695267,-58.95244217,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6430524,-58.6719341,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65145493,-58.6282959,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5883335,-58.5901759,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.7320484,-58.5355275,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5931251,-58.5620072,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6478455,-58.6110775,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6499049,-58.7538892,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.643346,-58.5874425,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64334488,-58.58744431,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.649816274,-58.7589768134,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.66681671,-58.57633591,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6838309,-58.6598189,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6748421,-58.7252437,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6455218888,-58.588626782,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6919001513,-58.5082075757,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6358582,-58.7533315,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6032802,-58.5631638,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.603297957,-58.5595676497,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6629387,-58.5794986,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6838309,-58.6598189,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6055495,-58.5603456,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6077904,-58.5747136,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.7437082,-58.5913469,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6443477693,-58.7908733767,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.66681671,-58.57633591,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65701294,-58.78977203,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.647826,-58.562514,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6417258,-58.7573189,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6417192,-58.7678692,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6838309,-58.6598189,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5992696,-58.5320134,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65538788,-58.6150856,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64789581,-58.6184082,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6443985078,-58.790938919,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.605266,-58.561901,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.676552,-58.6574008,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.63536453,-58.67540741,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6003001,-58.5251056,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.66681671,-58.57633591,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6510905,-58.6211006,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.66681671,-58.57633591,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.644362,-58.782001,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6842328,-58.7033074,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.641394,-58.6261903,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.7456322,-58.5905959,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6450882,-58.59230804,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65496826,-58.79341125,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6491254,-58.5374649,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65124512,-58.61500168,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.678222,-58.5626533,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.7460403,-58.5924662,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6662764796,-58.5293178056,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6070702,-58.5607904,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6050207645,-58.9524083497,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.644485,-58.6228787,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6444671,-58.6240536,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6549347,-58.7884824,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.605038426,-58.9524298074,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.605038426,-58.9524298074,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6788466,-58.5634257,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6788466,-58.5634257,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.646914,-58.595612,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6014820748,-58.5565108142,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6569972,-58.6636632,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6513092,-58.6409622,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6491254,-58.5374649,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.643315,-58.564073,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6838309,-58.6598189,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6086258929,-58.5702236547,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6838309,-58.6598189,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6650553,-58.5335132,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.652278478,-58.7934076513,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6058906,-58.5595573,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.7456322,-58.5905959,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6650553,-58.5335132,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6653515,-58.5296056,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6411985,-58.5616026,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6018575,-58.5570106,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6851208,-58.4905955,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6918177,-58.5366623,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6029182,-58.5654995,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6484627624,-58.5493665846,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6491254,-58.5374649,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6830589,-58.4991563,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6668133,-58.5763057,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65683365,-58.61878586,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.7862476,-58.6229664,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6491273,-58.5935574,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6771735,-58.5574701,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65828323,-58.58589172,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6359115,-58.5911293,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64855194,-58.80121231,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5975674,-58.6599011,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.612266,-58.531709,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5876256,-58.571953,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5912888,-58.6241627,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64801788,-58.66427231,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.59334508,-58.6458762037,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6588294,-58.6185789,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6213421,-58.5673403,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.673319,-58.576127,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6481886345,-58.6635316694,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6670875,-58.7291891,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6011858,-58.5435832,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6596829,-58.5731862,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.699328,-58.4994536,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6014,-58.5611734,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6592779,-58.6164811,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5976164,-58.6489522,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64795685,-58.62418365,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64795685,-58.62418365,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.61332321,-58.63448715,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.67287827,-58.57582092,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.69933301,-58.503632746,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6516084,-58.5820678,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65303421,-58.61400986,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.660189,-58.6215259,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6597803,-58.5785905,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6823251,-58.5634131,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5983889685,-58.6426436656,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6523041,-58.5378821,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5937077904,-58.6364851778,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6590791,-58.52983,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6592779,-58.6164811,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6807798086,-58.5376611381,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6094827,-58.5634631,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.663412,-58.6740876,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.638959,-58.57547,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6597803,-58.5785905,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.64575577,-58.78357697,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6597803,-58.5785905,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6089879376,-58.5644086256,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.589571,-58.6275502,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6777350372,-58.540403619,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6717415,-58.5932999,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6508337,-58.6134738,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6004725,-58.5652738,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65711,-58.542486,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.67359924,-58.57377243,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6109442,-58.5630852,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6827011,-58.5585132,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6306368,-58.6926989,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6647904,-58.6908747,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6647904,-58.6908747,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.637288,-58.5603264,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6520326,-58.6725608,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6754976,-58.5152844,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6549073,-58.5536355,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6040136466,-58.9496175979,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6865594,-58.50348,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.660189,-58.6215259,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6674463,-58.6983973,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6674463,-58.6983973,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6138478,-58.5429553,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.60148,-58.5590961,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.638947,-58.569079,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5901927,-58.6270368,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5917053818,-58.6515027865,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.648982,-58.616292,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.679183,-58.5719672,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.5861027,-58.5936629,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6528835,-58.617125,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6549073,-58.5536355,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6525904,-58.6455401,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6399319,-58.5660748,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6491273,-58.5935574,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6619247,-58.5734591,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.7462845,-58.5807462,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6834134218,-58.4967384499,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6966016,-58.4755868,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6026191,-58.5600753,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6012743,-58.5332577,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6382869,-58.5600929,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6516084,-58.5820678,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6662826,-58.6623745,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.661816,-58.545682,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6020381,-58.5652136,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.658444,-58.5753911,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6597836083,-58.663212855,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6461039,-58.755008,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6549073,-58.5536355,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6549073,-58.5536355,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6972552,-58.5069626,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6604712,-58.6651322,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6377642155,-58.5759255505,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6549073,-58.5536355,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65062714,-58.61354065,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6530672,-58.6436532,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6151035,-58.5476387,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.666053,-58.697478,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6549073,-58.5536355,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.65971756,-58.66343307,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6619884,-58.6175416,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
-34.6378004724,-58.57600903,Bs.As. G.B.A. Zona Oeste,04-2019,2019-04-01
